LEFT,RIGHT
0.940489 ,0.498052
0.940562 ,0.499070
0.940634 ,0.500089
0.940706 ,0.500107
0.940778 ,0.500124
0.939851 ,0.500142
0.939923 ,0.499161
0.940995 ,0.499179
0.941067 ,0.499197
0.941139 ,0.499216
0.941211 ,0.499234
0.941283 ,0.498253
0.941355 ,0.498272
0.940427 ,0.497291
0.940499 ,0.497310
0.940571 ,0.498329
0.941643 ,0.498348
0.942715 ,0.498367
0.942786 ,0.498385
0.943857 ,0.499404
0.942927 ,0.498422
0.942998 ,0.498441
0.944069 ,0.498460
0.944139 ,0.497479
0.944210 ,0.497498
0.944280 ,0.497517
0.944350 ,0.497536
0.944420 ,0.497555
0.944491 ,0.497574
0.944561 ,0.498593
0.944631 ,0.499611
0.944701 ,0.499629
0.945771 ,0.500647
0.945840 ,0.500665
0.945910 ,0.500682
0.945979 ,0.500700
0.946049 ,0.500717
0.947118 ,0.502734
0.947186 ,0.502750
0.947255 ,0.502767
0.947324 ,0.502783
0.947393 ,0.502800
0.937464 ,0.495818
0.928539 ,0.491839
0.928617 ,0.494860
0.928695 ,0.494880
0.928773 ,0.494900
0.928851 ,0.494921
0.927929 ,0.494941
0.928007 ,0.494961
0.928085 ,0.494981
0.928163 ,0.495002
0.928241 ,0.495022
0.928319 ,0.496042
0.928397 ,0.497061
0.929475 ,0.497080
0.929552 ,0.497099
0.929630 ,0.498118
0.929707 ,0.498137
0.929784 ,0.497156
0.929861 ,0.498175
0.929939 ,0.499193
0.930016 ,0.499211
0.930093 ,0.499229
0.930170 ,0.499247
0.930247 ,0.500265
0.930324 ,0.500283
0.930401 ,0.498301
0.930477 ,0.496320
0.929554 ,0.496339
0.928632 ,0.497358
0.928710 ,0.497377
0.928787 ,0.497396
0.925866 ,0.497415
0.925945 ,0.497434
0.926024 ,0.497453
0.926103 ,0.497471
0.926182 ,0.497490
0.926260 ,0.497509
0.926339 ,0.497528
0.926418 ,0.497547
0.924497 ,0.497565
0.924577 ,0.497584
0.925656 ,0.497603
0.925735 ,0.497622
0.925814 ,0.497640
0.925893 ,0.497659
0.925972 ,0.498677
0.926051 ,0.497696
0.926130 ,0.497715
0.926209 ,0.497733
0.926288 ,0.497752
0.926366 ,0.497770
0.926445 ,0.497789
0.926524 ,0.497808
0.926602 ,0.497826
0.926681 ,0.497845
0.926759 ,0.497863
0.926838 ,0.497882
0.927916 ,0.497900
0.927994 ,0.497919
0.928072 ,0.497937
0.928149 ,0.497956
0.928227 ,0.497974
0.928305 ,0.496993
0.928382 ,0.497012
0.928460 ,0.497030
0.929537 ,0.498049
0.929614 ,0.499067
0.929691 ,0.498085
0.929768 ,0.496104
0.929845 ,0.496123
0.929922 ,0.496143
0.929999 ,0.493163
0.928076 ,0.491184
0.921155 ,0.487206
0.918237 ,0.484231
0.919319 ,0.486255
0.919401 ,0.486279
0.920483 ,0.486304
0.919565 ,0.486328
0.917647 ,0.486352
0.917730 ,0.487375
0.917813 ,0.487399
0.917895 ,0.487422
0.917978 ,0.487446
0.917061 ,0.487469
0.917144 ,0.487493
0.917227 ,0.488516
0.917310 ,0.489539
0.917393 ,0.490561
0.917476 ,0.490583
0.917558 ,0.490605
0.917641 ,0.490626
0.916724 ,0.490648
0.916807 ,0.489670
0.916891 ,0.487693
0.916974 ,0.488716
0.917057 ,0.490739
0.917140 ,0.490760
0.917223 ,0.490782
0.916306 ,0.490804
0.915389 ,0.490825
0.914473 ,0.489847
0.911558 ,0.489869
0.911644 ,0.489892
0.914729 ,0.488914
0.916813 ,0.488937
0.918895 ,0.489959
0.918977 ,0.490981
0.919059 ,0.491002
0.920141 ,0.491024
0.920222 ,0.491045
0.920304 ,0.491067
0.920385 ,0.491088
0.920466 ,0.491110
0.919548 ,0.491131
0.919630 ,0.491153
0.920711 ,0.491174
0.919792 ,0.491196
0.919874 ,0.491217
0.919955 ,0.492238
0.921037 ,0.494259
0.922117 ,0.495278
0.922198 ,0.496297
0.922278 ,0.496316
0.922358 ,0.496335
0.923438 ,0.496354
0.924518 ,0.496373
0.924597 ,0.497391
0.924676 ,0.498409
0.924755 ,0.498427
0.924834 ,0.498445
0.925913 ,0.498463
0.925991 ,0.499480
0.926070 ,0.502497
0.925148 ,0.502512
0.925227 ,0.502528
0.926306 ,0.502544
0.927384 ,0.502559
0.927462 ,0.502575
0.927539 ,0.502591
0.928617 ,0.502606
0.928694 ,0.502622
0.928771 ,0.502638
0.930847 ,0.502653
0.907929 ,0.500669
0.899018 ,0.486689
0.914106 ,0.479714
0.915190 ,0.485740
0.916274 ,0.486763
0.916357 ,0.486787
0.916440 ,0.486810
0.917523 ,0.486834
0.918605 ,0.486857
0.919687 ,0.487880
0.919768 ,0.489902
0.919850 ,0.489924
0.921931 ,0.488946
0.924010 ,0.488968
0.926089 ,0.488991
0.928167 ,0.487013
0.928244 ,0.485037
0.928321 ,0.486061
0.928399 ,0.488084
0.928476 ,0.488107
0.928553 ,0.488129
0.930629 ,0.489152
0.931705 ,0.490173
0.931780 ,0.491195
0.932856 ,0.492215
0.933930 ,0.494235
0.934005 ,0.495255
0.934079 ,0.495274
0.934153 ,0.495293
0.934227 ,0.495312
0.935301 ,0.495331
0.934375 ,0.496349
0.933450 ,0.496368
0.933524 ,0.496386
0.923601 ,0.497404
0.923680 ,0.497422
0.933757 ,0.497440
0.932832 ,0.497458
0.932907 ,0.496476
0.932982 ,0.496494
0.933056 ,0.497512
0.936130 ,0.497530
0.937203 ,0.497548
0.936276 ,0.497566
0.932350 ,0.497584
0.931425 ,0.497601
0.935500 ,0.497619
0.936573 ,0.497637
0.936646 ,0.497654
0.936719 ,0.497672
0.936792 ,0.497690
0.936865 ,0.497707
0.936938 ,0.497725
0.936011 ,0.497743
0.936084 ,0.497760
0.936157 ,0.497778
0.936230 ,0.497796
0.936303 ,0.497813
0.936376 ,0.497831
0.936449 ,0.497848
0.936522 ,0.497866
0.936595 ,0.496883
0.936668 ,0.497901
0.936741 ,0.497919
0.936814 ,0.497936
0.936886 ,0.497954
0.936959 ,0.497971
0.937032 ,0.497988
0.937104 ,0.498006
0.937177 ,0.499023
0.937250 ,0.499040
0.937322 ,0.498057
0.937395 ,0.498074
0.937467 ,0.498092
0.925543 ,0.493110
0.920622 ,0.488131
0.926701 ,0.488153
0.926779 ,0.488175
0.926857 ,0.488198
0.927934 ,0.488220
0.928011 ,0.488242
0.927089 ,0.488264
0.927166 ,0.488286
0.927243 ,0.488308
0.927321 ,0.488330
0.927398 ,0.489352
0.927476 ,0.489374
0.927553 ,0.488395
0.927630 ,0.488417
0.927707 ,0.488439
0.927784 ,0.488461
0.927862 ,0.488483
0.928938 ,0.488505
0.929015 ,0.488527
0.929091 ,0.488549
0.929168 ,0.488571
0.929244 ,0.488593
0.929320 ,0.488615
0.929397 ,0.488636
0.924474 ,0.488658
0.924553 ,0.491679
0.929630 ,0.492699
0.929706 ,0.493719
0.929782 ,0.495738
0.930858 ,0.496756
0.931934 ,0.497773
0.933008 ,0.498790
0.934082 ,0.501806
0.934156 ,0.502821
0.934230 ,0.502836
0.935304 ,0.504850
0.936377 ,0.504864
0.936449 ,0.504878
0.936522 ,0.505891
0.936595 ,0.506904
0.937667 ,0.508917
0.937739 ,0.508928
0.937811 ,0.508940
0.938883 ,0.510951
0.939954 ,0.510962
0.941025 ,0.510973
0.941095 ,0.510983
0.942165 ,0.511994
0.943235 ,0.513004
0.944304 ,0.513013
0.946372 ,0.515022
0.947440 ,0.516031
0.948507 ,0.516039
0.949573 ,0.517047
0.950639 ,0.518054
0.951704 ,0.519061
0.951770 ,0.520067
0.952834 ,0.521073
0.953899 ,0.521079
0.953962 ,0.521084
0.955026 ,0.523089
0.956089 ,0.525094
0.957152 ,0.526097
0.958214 ,0.527100
0.959276 ,0.527102
0.960337 ,0.528105
0.962397 ,0.528107
0.964456 ,0.529109
0.967514 ,0.532109
0.968571 ,0.536108
0.968628 ,0.537106
0.959687 ,0.533105
0.952749 ,0.525106
0.953814 ,0.523110
0.953878 ,0.523115
0.952942 ,0.524119
0.953006 ,0.524123
0.954070 ,0.522127
0.954134 ,0.522132
0.954198 ,0.522137
0.954261 ,0.522142
0.955325 ,0.522147
0.955388 ,0.522151
0.955451 ,0.522156
0.955514 ,0.522161
0.955577 ,0.523165
0.955640 ,0.523170
0.955703 ,0.520175
0.955766 ,0.520180
0.955829 ,0.521186
0.955892 ,0.522191
0.955954 ,0.523195
0.956017 ,0.523200
0.957080 ,0.523204
0.957142 ,0.523208
0.957204 ,0.522212
0.957266 ,0.522217
0.957328 ,0.522221
0.958390 ,0.522226
0.958451 ,0.522231
0.958513 ,0.523235
0.959574 ,0.523239
0.959635 ,0.523243
0.959696 ,0.524247
0.960756 ,0.524250
0.960817 ,0.524254
0.960877 ,0.524257
0.960937 ,0.524261
0.959998 ,0.524264
0.960058 ,0.525268
0.960119 ,0.525270
0.962179 ,0.525273
0.962239 ,0.525276
0.962298 ,0.526279
0.963357 ,0.526281
0.963416 ,0.526284
0.963475 ,0.526286
0.963534 ,0.526288
0.963593 ,0.525291
0.964651 ,0.527293
0.963710 ,0.527295
0.963769 ,0.527297
0.965827 ,0.529298
0.965884 ,0.529299
0.965942 ,0.530300
0.966000 ,0.530300
0.967057 ,0.530300
0.968114 ,0.531300
0.968170 ,0.531300
0.966227 ,0.531300
0.966285 ,0.531299
0.968342 ,0.531299
0.969398 ,0.532298
0.969454 ,0.532298
0.969509 ,0.533297
0.969565 ,0.534295
0.969621 ,0.534293
0.969676 ,0.534291
0.970732 ,0.535289
0.971787 ,0.535287
0.971841 ,0.535284
0.971896 ,0.536282
0.971950 ,0.537279
0.959008 ,0.533276
0.946072 ,0.519278
0.946139 ,0.512285
0.946207 ,0.514294
0.946274 ,0.514302
0.946341 ,0.515309
0.946408 ,0.516316
0.945475 ,0.517323
0.945543 ,0.517329
0.945610 ,0.517336
0.944678 ,0.517342
0.945745 ,0.518348
0.946812 ,0.519353
0.946879 ,0.519359
0.946946 ,0.519364
0.947013 ,0.519369
0.947079 ,0.519375
0.948146 ,0.520380
0.948212 ,0.520384
0.948278 ,0.520389
0.949344 ,0.519394
0.950409 ,0.517400
0.950474 ,0.517406
0.950539 ,0.517412
0.950604 ,0.517418
0.951668 ,0.517424
0.952732 ,0.516430
0.953796 ,0.515437
0.954859 ,0.515444
0.953922 ,0.516451
0.953985 ,0.517457
0.954048 ,0.517463
0.954111 ,0.517469
0.954174 ,0.516476
0.954237 ,0.516482
0.956300 ,0.517488
0.956362 ,0.517494
0.956424 ,0.517500
0.956486 ,0.517506
0.956548 ,0.517512
0.956610 ,0.517518
0.956671 ,0.518523
0.956733 ,0.518529
0.956795 ,0.517534
0.956856 ,0.517540
0.956918 ,0.517546
0.956980 ,0.517552
0.956041 ,0.517557
0.956104 ,0.517563
0.956165 ,0.518569
0.955228 ,0.518574
0.955290 ,0.518579
0.955352 ,0.518584
0.955415 ,0.518590
0.956477 ,0.518595
0.956538 ,0.518600
0.956600 ,0.517605
0.956662 ,0.516611
0.956723 ,0.516617
0.956785 ,0.517623
0.956847 ,0.517629
0.956908 ,0.517634
0.956970 ,0.517640
0.957031 ,0.517645
0.957092 ,0.517651
0.957154 ,0.520655
0.957215 ,0.522659
0.957276 ,0.522662
0.958337 ,0.523665
0.959398 ,0.526667
0.959458 ,0.526668
0.959518 ,0.526669
0.959578 ,0.526670
0.958639 ,0.523671
0.945702 ,0.506678
0.936772 ,0.504689
0.939842 ,0.515698
0.939912 ,0.515705
0.939982 ,0.515711
0.940051 ,0.516717
0.940121 ,0.516723
0.940191 ,0.515729
0.940260 ,0.516735
0.940330 ,0.518740
0.940399 ,0.519745
0.940469 ,0.519749
0.941538 ,0.519753
0.942607 ,0.519758
0.942675 ,0.520762
0.943743 ,0.523765
0.943811 ,0.523767
0.943879 ,0.523769
0.943946 ,0.523771
0.945014 ,0.523774
0.946081 ,0.520777
0.946147 ,0.520780
0.947214 ,0.524783
0.941281 ,0.525784
0.940350 ,0.525786
0.946418 ,0.525787
0.946485 ,0.525788
0.946551 ,0.527789
0.946617 ,0.529788
0.946684 ,0.529787
0.947750 ,0.529787
0.947816 ,0.528786
0.947881 ,0.528786
0.947947 ,0.529785
0.948013 ,0.529784
0.948078 ,0.529783
0.948144 ,0.530782
0.948209 ,0.530780
0.947275 ,0.530779
0.947341 ,0.530777
0.947407 ,0.530776
0.947473 ,0.530774
0.947538 ,0.530773
0.947604 ,0.530771
0.947670 ,0.529770
0.947736 ,0.529769
0.947801 ,0.529768
0.947867 ,0.529767
0.947933 ,0.529766
0.947998 ,0.529765
0.949063 ,0.530763
0.950128 ,0.532761
0.950193 ,0.533758
0.950257 ,0.533755
0.950321 ,0.533752
0.950386 ,0.533749
0.950450 ,0.532746
0.950514 ,0.531743
0.950579 ,0.531741
0.950643 ,0.531739
0.950707 ,0.531736
0.950771 ,0.531734
0.950835 ,0.531732
0.950899 ,0.531730
0.950963 ,0.531727
0.951027 ,0.533724
0.951091 ,0.535721
0.951155 ,0.536716
0.952218 ,0.536711
0.952282 ,0.536706
0.952345 ,0.537701
0.952408 ,0.537696
0.939475 ,0.529693
0.934545 ,0.527692
0.943615 ,0.532690
0.944683 ,0.532687
0.944750 ,0.531684
0.943817 ,0.529682
0.942884 ,0.529681
0.942952 ,0.529679
0.943020 ,0.528678
0.942088 ,0.527677
0.942156 ,0.527677
0.942224 ,0.528676
0.942293 ,0.529675
0.942361 ,0.528673
0.942429 ,0.528672
0.942497 ,0.529671
0.942565 ,0.529669
0.942633 ,0.529668
0.942701 ,0.529666
0.942769 ,0.529664
0.942836 ,0.530663
0.942904 ,0.529661
0.941972 ,0.529659
0.942041 ,0.530657
0.943108 ,0.530655
0.944176 ,0.530653
0.944243 ,0.530650
0.944310 ,0.530648
0.945377 ,0.530646
0.945443 ,0.530643
0.945510 ,0.530641
0.945576 ,0.530639
0.945643 ,0.530637
0.945709 ,0.531634
0.945775 ,0.532631
0.945842 ,0.532627
0.945908 ,0.532624
0.945974 ,0.531621
0.946040 ,0.530618
0.946107 ,0.530616
0.946173 ,0.531613
0.946239 ,0.531610
0.946305 ,0.531607
0.946371 ,0.531604
0.946437 ,0.531601
0.946503 ,0.531598
0.946568 ,0.532595
0.946634 ,0.533591
0.946700 ,0.533587
0.946766 ,0.532584
0.946832 ,0.532580
0.946897 ,0.533576
0.946963 ,0.534572
0.947028 ,0.534568
0.947094 ,0.534563
0.947160 ,0.534558
0.947225 ,0.534554
0.947291 ,0.534549
0.947356 ,0.534545
0.947421 ,0.534540
0.947487 ,0.534535
0.947552 ,0.534531
0.947617 ,0.535526
0.947682 ,0.536520
0.947748 ,0.537514
0.947813 ,0.538508
0.947878 ,0.538501
0.947943 ,0.538494
0.950007 ,0.540487
0.951071 ,0.542479
0.950135 ,0.542470
0.950199 ,0.542462
0.939265 ,0.537454
0.926338 ,0.525451
0.926414 ,0.520452
0.927489 ,0.522453
0.927564 ,0.522454
0.926639 ,0.521456
0.925715 ,0.519458
0.925791 ,0.518461
0.925867 ,0.518464
0.925942 ,0.518467
0.927018 ,0.518470
0.927093 ,0.518473
0.926169 ,0.517476
0.925245 ,0.517479
0.925321 ,0.517483
0.925397 ,0.516486
0.926472 ,0.516490
0.927548 ,0.518493
0.927623 ,0.519496
0.927698 ,0.521498
0.927772 ,0.522499
0.927847 ,0.522500
0.927922 ,0.522501
0.927997 ,0.522502
0.929071 ,0.523502
0.929145 ,0.523503
0.929219 ,0.522503
0.929294 ,0.522504
0.929368 ,0.523504
0.929442 ,0.523505
0.929516 ,0.524505
0.930589 ,0.524504
0.930663 ,0.524504
0.929736 ,0.525504
0.929810 ,0.525503
0.930884 ,0.525502
0.918960 ,0.524501
0.919039 ,0.523501
0.931115 ,0.520502
0.931188 ,0.519504
0.931261 ,0.519506
0.931334 ,0.519508
0.931407 ,0.519510
0.931480 ,0.519512
0.931553 ,0.519514
0.932626 ,0.519516
0.932698 ,0.519518
0.932770 ,0.519520
0.931843 ,0.518523
0.931916 ,0.517525
0.931988 ,0.518528
0.932061 ,0.520530
0.932133 ,0.520531
0.931206 ,0.520533
0.931279 ,0.521534
0.931352 ,0.521535
0.931425 ,0.521536
0.932498 ,0.521537
0.932570 ,0.521537
0.932642 ,0.522538
0.932715 ,0.521539
0.931787 ,0.520540
0.931860 ,0.521541
0.931933 ,0.520542
0.932005 ,0.519543
0.932078 ,0.519545
0.932150 ,0.520547
0.932223 ,0.521548
0.932295 ,0.521548
0.932368 ,0.521549
0.932440 ,0.521550
0.932512 ,0.521550
0.932585 ,0.519552
0.921660 ,0.505557
0.909740 ,0.501566
0.909824 ,0.508575
0.912906 ,0.508582
0.913988 ,0.508589
0.915069 ,0.509596
0.916150 ,0.509602
0.916230 ,0.510609
0.916311 ,0.511614
0.916391 ,0.512619
0.917471 ,0.513624
0.916551 ,0.513629
0.916631 ,0.512633
0.919710 ,0.512638
0.919789 ,0.516642
0.919867 ,0.519644
0.919946 ,0.520646
0.920024 ,0.521646
0.920102 ,0.523646
0.920181 ,0.523646
0.920259 ,0.523645
0.920337 ,0.523645
0.921415 ,0.524644
0.922493 ,0.524643
0.923569 ,0.524642
0.924646 ,0.526640
0.926721 ,0.528637
0.926796 ,0.528634
0.926871 ,0.525632
0.926946 ,0.526630
0.927021 ,0.530627
0.929096 ,0.530623
0.930169 ,0.530619
0.929243 ,0.531614
0.929317 ,0.531610
0.931390 ,0.531605
0.931462 ,0.531600
0.931535 ,0.531595
0.931608 ,0.532591
0.932680 ,0.532585
0.933752 ,0.532580
0.933823 ,0.533575
0.933895 ,0.534569
0.933966 ,0.535562
0.934038 ,0.536555
0.933109 ,0.536548
0.933181 ,0.536541
0.933253 ,0.537533
0.933325 ,0.537525
0.935396 ,0.537517
0.937466 ,0.538509
0.937536 ,0.539501
0.937605 ,0.540492
0.937675 ,0.540482
0.937744 ,0.540473
0.938814 ,0.541463
0.938883 ,0.543453
0.938951 ,0.543442
0.936021 ,0.543431
0.936091 ,0.543421
0.940161 ,0.543410
0.941229 ,0.543399
0.941296 ,0.543388
0.941364 ,0.543377
0.942432 ,0.543366
0.942499 ,0.544355
0.942566 ,0.544344
0.943633 ,0.544333
0.944699 ,0.545321
0.945765 ,0.548308
0.945830 ,0.549295
0.941897 ,0.549281
0.932966 ,0.542269
0.930039 ,0.530261
0.933111 ,0.526258
0.935182 ,0.529255
0.935253 ,0.533250
0.933324 ,0.533244
0.932396 ,0.532238
0.931468 ,0.531233
0.931541 ,0.530228
0.931613 ,0.530223
0.931685 ,0.529219
0.930758 ,0.530215
0.930831 ,0.530210
0.932903 ,0.529206
0.932975 ,0.529202
0.933046 ,0.530197
0.933118 ,0.531193
0.933190 ,0.531188
0.933261 ,0.531182
0.932333 ,0.531177
0.931405 ,0.531172
0.931478 ,0.531167
0.931550 ,0.531162
0.930623 ,0.531157
0.930696 ,0.531151
0.930768 ,0.531146
0.931841 ,0.531141
0.931913 ,0.531136
0.931985 ,0.531130
0.933057 ,0.531125
0.933129 ,0.531120
0.933200 ,0.531115
0.933272 ,0.529110
0.933343 ,0.529105
0.933414 ,0.530101
0.933486 ,0.530096
0.933557 ,0.530091
0.933628 ,0.530086
0.933700 ,0.531081
0.933771 ,0.532075
0.933842 ,0.531070
0.933913 ,0.530065
0.933984 ,0.531059
0.933056 ,0.531054
0.933127 ,0.531049
0.933199 ,0.531043
0.933270 ,0.531038
0.934341 ,0.531032
0.934412 ,0.531027
0.935483 ,0.531021
0.935553 ,0.531015
0.935623 ,0.532010
0.935694 ,0.534003
0.935764 ,0.533996
0.935834 ,0.533989
0.935904 ,0.533982
0.935974 ,0.534974
0.936044 ,0.534967
0.936114 ,0.534959
0.936184 ,0.535951
0.936254 ,0.535943
0.936324 ,0.535935
0.937393 ,0.535927
0.937463 ,0.535919
0.937532 ,0.535911
0.937601 ,0.535903
0.937670 ,0.535894
0.937740 ,0.535886
0.938808 ,0.537878
0.939877 ,0.541868
0.939945 ,0.542856
0.940013 ,0.542845
0.929083 ,0.539834
0.910162 ,0.516829
0.908245 ,0.513831
0.915327 ,0.530830
0.915407 ,0.531824
0.915487 ,0.531817
0.915567 ,0.531811
0.915647 ,0.531805
0.915727 ,0.531798
0.915807 ,0.530792
0.915886 ,0.531786
0.915966 ,0.533780
0.916046 ,0.533772
0.916126 ,0.533765
0.916205 ,0.533758
0.916285 ,0.533750
0.916365 ,0.533743
0.916444 ,0.534735
0.916523 ,0.536727
0.916603 ,0.537718
0.916682 ,0.537709
0.916762 ,0.537699
0.916841 ,0.537690
0.916920 ,0.537681
0.916999 ,0.537671
0.917079 ,0.538662
0.918157 ,0.538652
0.918236 ,0.538642
0.918315 ,0.538632
0.918393 ,0.539622
0.918471 ,0.539612
0.918550 ,0.540601
0.918628 ,0.542590
0.919706 ,0.542578
0.919784 ,0.542566
0.917862 ,0.543554
0.917941 ,0.541542
0.918020 ,0.539531
0.917098 ,0.539520
0.916178 ,0.539510
0.916257 ,0.539499
0.916337 ,0.539489
0.916416 ,0.539479
0.916495 ,0.540468
0.916575 ,0.540457
0.916654 ,0.540446
0.915733 ,0.540435
0.915813 ,0.540424
0.915893 ,0.541413
0.915972 ,0.541401
0.915052 ,0.540390
0.915132 ,0.540379
0.916212 ,0.540368
0.916291 ,0.540357
0.916370 ,0.540346
0.916450 ,0.540335
0.916529 ,0.540324
0.916608 ,0.540313
0.916687 ,0.541302
0.916766 ,0.540291
0.916846 ,0.539280
0.916925 ,0.540269
0.917004 ,0.540258
0.917083 ,0.540247
0.917161 ,0.540236
0.917240 ,0.540225
0.917319 ,0.540214
0.918398 ,0.540203
0.919476 ,0.540192
0.919553 ,0.540181
0.919631 ,0.540170
0.919709 ,0.540159
0.919786 ,0.540148
0.911866 ,0.525141
0.905949 ,0.518139
0.908032 ,0.526137
0.909115 ,0.527132
0.909198 ,0.528127
0.909281 ,0.528122
0.909364 ,0.528117
0.909446 ,0.528112
0.909529 ,0.523108
0.909611 ,0.523105
0.910694 ,0.530100
0.912775 ,0.531094
0.913856 ,0.531087
0.913936 ,0.532080
0.914016 ,0.532073
0.914097 ,0.532066
0.914177 ,0.532058
0.914257 ,0.533051
0.915337 ,0.534043
0.915417 ,0.534035
0.916496 ,0.534026
0.917575 ,0.534018
0.918653 ,0.535010
0.919731 ,0.536000
0.919808 ,0.535991
0.919886 ,0.536982
0.919963 ,0.536972
0.920040 ,0.536962
0.919118 ,0.537952
0.921195 ,0.536942
0.923271 ,0.536932
0.921347 ,0.538922
0.921424 ,0.538911
0.921500 ,0.537900
0.921577 ,0.537890
0.921653 ,0.537879
0.921730 ,0.537869
0.923806 ,0.537859
0.924881 ,0.538848
0.924956 ,0.538837
0.925030 ,0.538826
0.925105 ,0.538815
0.926180 ,0.538805
0.925254 ,0.538794
0.925329 ,0.539783
0.925403 ,0.539771
0.925478 ,0.539760
0.925552 ,0.540748
0.925627 ,0.540736
0.925701 ,0.540724
0.925775 ,0.540712
0.925850 ,0.540700
0.925924 ,0.541688
0.925998 ,0.541676
0.926073 ,0.541663
0.926147 ,0.541651
0.926221 ,0.541638
0.926295 ,0.541626
0.926369 ,0.541614
0.926443 ,0.541601
0.926517 ,0.542589
0.926591 ,0.542576
0.926665 ,0.542563
0.927739 ,0.542550
0.927812 ,0.542537
0.927885 ,0.542524
0.927958 ,0.543511
0.928032 ,0.544497
0.929105 ,0.545483
0.930177 ,0.547468
0.930249 ,0.547453
0.930321 ,0.546437
0.930393 ,0.546422
0.920468 ,0.537410
0.914546 ,0.534400
0.921624 ,0.542389
0.925699 ,0.543376
0.927773 ,0.542362
0.927847 ,0.542349
0.926920 ,0.542336
0.926994 ,0.543323
0.927067 ,0.543310
0.927141 ,0.543296
0.928214 ,0.543283
0.928287 ,0.544269
0.928360 ,0.544255
0.929433 ,0.544241
0.929505 ,0.545227
0.929578 ,0.546212
0.929650 ,0.546197
0.930722 ,0.546182
0.931793 ,0.546167
0.931865 ,0.546152
0.931936 ,0.548137
0.934006 ,0.548121
0.936076 ,0.548105
0.936145 ,0.548089
0.936214 ,0.548073
0.936283 ,0.548057
0.936352 ,0.548041
0.936421 ,0.548025
0.937490 ,0.548009
0.938558 ,0.547993
0.938626 ,0.548977
0.938693 ,0.548960
0.938761 ,0.548944
0.938829 ,0.548927
0.937897 ,0.548911
0.937965 ,0.548894
0.938033 ,0.548878
0.938101 ,0.548861
0.938169 ,0.548845
0.938237 ,0.548829
0.938305 ,0.548812
0.938373 ,0.549795
0.938441 ,0.550778
0.939508 ,0.550761
0.940575 ,0.551743
0.940642 ,0.551725
0.940709 ,0.551707
0.940775 ,0.551689
0.940842 ,0.550671
0.940909 ,0.550654
0.940975 ,0.551636
0.941042 ,0.551618
0.941108 ,0.551600
0.941175 ,0.551582
0.941241 ,0.551564
0.942307 ,0.552546
0.942373 ,0.552528
0.942439 ,0.552509
0.942505 ,0.552491
0.943570 ,0.552473
0.943635 ,0.552454
0.943701 ,0.553435
0.943766 ,0.553417
0.943831 ,0.554397
0.938897 ,0.555378
0.936965 ,0.555358
0.943032 ,0.555338
0.946097 ,0.557318
0.947160 ,0.560296
0.949223 ,0.562273
0.949286 ,0.562250
0.948348 ,0.562226
0.947411 ,0.554205
0.936477 ,0.539189
0.927548 ,0.539177
0.927621 ,0.546164
0.927694 ,0.546148
0.927767 ,0.546133
0.926840 ,0.546117
0.926913 ,0.546102
0.926987 ,0.546086
0.927060 ,0.546071
0.927133 ,0.547055
0.927206 ,0.547039
0.927280 ,0.547023
0.927353 ,0.546007
0.926426 ,0.544992
0.926500 ,0.544977
0.926573 ,0.544962
0.926646 ,0.546947
0.925720 ,0.546931
0.925794 ,0.546915
0.925868 ,0.546899
0.924942 ,0.546883
0.924016 ,0.546867
0.922091 ,0.546851
0.921167 ,0.546835
0.921243 ,0.546819
0.921319 ,0.545803
0.922395 ,0.545787
0.922471 ,0.545772
0.921546 ,0.545756
0.920622 ,0.545741
0.920699 ,0.545725
0.920775 ,0.545710
0.919852 ,0.545694
0.919928 ,0.545679
0.921005 ,0.545663
0.921081 ,0.545648
0.921157 ,0.545632
0.921233 ,0.545617
0.920309 ,0.545601
0.920385 ,0.545586
0.920462 ,0.545570
0.920538 ,0.545555
0.920614 ,0.545539
0.920691 ,0.545524
0.920767 ,0.545508
0.920843 ,0.545493
0.920919 ,0.545477
0.920995 ,0.545462
0.921071 ,0.545446
0.921147 ,0.545431
0.921223 ,0.545415
0.921299 ,0.545400
0.921375 ,0.545384
0.920451 ,0.545369
0.920528 ,0.546353
0.920604 ,0.547337
0.920680 ,0.547320
0.920756 ,0.547304
0.920833 ,0.547287
0.919909 ,0.547271
0.918986 ,0.547254
0.918063 ,0.547238
0.918140 ,0.547221
0.918218 ,0.547205
0.918295 ,0.547188
0.918373 ,0.547172
0.918450 ,0.547155
0.918527 ,0.547139
0.918604 ,0.549122
0.919681 ,0.551104
0.919758 ,0.552085
0.918835 ,0.552066
0.907914 ,0.544049
0.897999 ,0.538036
0.898086 ,0.539023
0.898174 ,0.539011
0.897261 ,0.538998
0.897349 ,0.537986
0.897436 ,0.536974
0.897524 ,0.536962
0.897611 ,0.536951
0.897699 ,0.536939
0.896786 ,0.536927
0.896874 ,0.536916
0.893963 ,0.536904
0.894052 ,0.536893
0.898140 ,0.536881
0.898227 ,0.536869
0.899314 ,0.536858
0.899401 ,0.537846
0.899487 ,0.537834
0.900573 ,0.537822
0.900659 ,0.537810
0.900745 ,0.537797
0.900831 ,0.537785
0.900917 ,0.537773
0.903002 ,0.537761
0.903087 ,0.538749
0.903172 ,0.538736
0.903256 ,0.538724
0.904340 ,0.538711
0.905424 ,0.538698
0.905508 ,0.539686
0.905591 ,0.541672
0.905675 ,0.541658
0.905758 ,0.541644
0.906841 ,0.541630
